R,G,B,gray,grad_mag,local_std,laplacian,boundary,image_id,split
150.0,150.0,114.0,138.0,29.41277,6.3111076,15.3333435,1,100080,train
133.0,143.0,106.0,127.333336,20.747133,2.308273,0.6666565,1,100080,train
104.0,113.0,118.0,111.666664,18.666656,1.9311893,1.3333359,1,100080,train
104.0,115.0,121.0,113.333336,8.3532915,0.94269395,1.6666718,1,100080,train
136.0,141.0,100.0,125.666664,85.511536,9.337895,32.999985,1,100080,train
106.0,117.0,123.0,115.333336,15.670198,1.6515263,7.6293945e-06,1,100080,train
129.0,141.0,91.0,120.333336,1.0789593e-05,0.43861464,1.6666718,0,100080,train
103.0,118.0,85.0,102.0,33.229836,3.5293136,1.3333359,0,100080,train
110.0,148.0,187.0,148.33333,5.0990257,0.7781187,1.3333435,0,100080,train
37.0,63.0,64.0,54.666668,5.6959977,0.60837257,1.6666679,0,100080,train
107.0,134.0,164.0,135.0,17.694935,1.7716297,0.3333435,0,100080,train
73.0,91.0,77.0,80.333336,25.841387,2.5936558,0.0,0,100080,train
108.0,92.0,69.0,89.666664,56.54693,7.912763,23.666656,0,100080,train
114.0,100.0,74.0,96.0,17.492855,5.0503325,27.0,0,100080,train
109.0,112.0,95.0,105.333336,10.852537,1.3095205,0.3333435,0,100080,train
62.0,78.0,75.0,71.666664,10.883237,1.1223928,1.3333282,0,100080,train
130.0,145.0,102.0,125.666664,2.828427,0.7856128,3.0,0,100080,train
106.0,148.0,188.0,147.33333,15.951304,1.7544585,3.666687,0,100080,train
147.0,126.0,99.0,124.0,92.99224,12.7642,41.33333,0,100080,train
41.0,67.0,66.0,58.0,7.071068,0.95593846,1.0,0,100080,train
129.0,145.0,100.0,124.666664,7.4535656,0.8888414,1.6666565,0,100080,train
81.0,107.0,70.0,86.0,6.411796,3.370657,15.0,0,100080,train
38.0,62.0,64.0,54.666668,7.071068,0.7371954,0.0,0,100080,train
119.0,132.0,104.0,118.333336,12.823598,1.3877252,0.9999924,0,100080,train
130.0,143.0,90.0,121.0,3.1622777,0.5676844,3.0,0,100080,train
117.0,128.0,94.0,113.0,35.79262,3.8588374,8.666664,0,100080,train
103.0,117.0,94.0,104.666664,18.306047,1.9445436,0.6666641,0,100080,train
32.0,44.0,30.0,35.333332,9.988882,2.0245383,5.999998,0,100080,train
40.0,66.0,65.0,57.0,3.1622777,0.56660825,0.0,0,100080,train
95.0,101.0,67.0,87.666664,77.975784,9.1746025,8.666672,0,100080,train
120.0,124.0,97.0,113.666664,19.871828,3.2652886,10.3333435,0,100080,train
128.0,141.0,95.0,121.333336,3.0184543,0.40864676,0.33333588,0,100080,train
112.0,124.0,88.0,108.0,12.292723,2.441703,1.6666641,0,100080,train
109.0,148.0,191.0,149.33333,4.807413,0.5896238,1.9999847,0,100080,train
128.0,142.0,93.0,121.0,9.055393,1.051877,1.3333282,0,100080,train
36.0,61.0,58.0,51.666668,1.0540885,0.13887803,0.33333206,0,100080,train
129.0,136.0,102.0,122.333336,14.621123,1.8323269,0.33332825,0,100080,train
70.0,89.0,59.0,72.666664,113.75215,16.945152,57.666676,0,100080,train
130.0,140.0,88.0,119.333336,3.0184543,0.37629983,0.6666641,0,100080,train
140.0,120.0,95.0,118.333336,176.89798,20.292923,62.333336,0,100080,train
125.0,133.0,96.0,118.0,10.759989,1.7913638,3.0,0,100080,train
118.0,133.0,92.0,114.333336,6.3245554,0.73620117,1.0,0,100080,train
102.0,120.0,82.0,101.333336,22.454887,2.6885898,10.666664,0,100080,train
63.0,79.0,76.0,72.666664,9.3333435,1.1736445,3.6666718,0,100080,train
40.0,66.0,65.0,57.0,4.055176,0.56660825,0.33333206,0,100080,train
110.0,149.0,190.0,149.66667,5.0110974,0.60917467,2.0000153,0,100080,train
112.0,123.0,93.0,109.333336,34.46417,3.6617212,5.3333282,0,100080,train
116.0,150.0,185.0,150.33333,10.349465,1.2215513,3.6666718,0,100080,train
37.0,63.0,64.0,54.666668,0.0,0.0,0.0,0,100080,train
44.0,65.0,66.0,58.333332,5.696012,0.6283115,2.3333359,0,100080,train
78.0,71.0,55.0,68.0,47.726074,6.9068155,18.0,0,100080,train
39.0,65.0,62.0,55.333332,5.270465,0.70468575,0.66666794,0,100080,train
90.0,105.0,72.0,89.0,17.204649,2.8198688,0.33332825,0,100080,train
126.0,139.0,93.0,119.333336,5.656854,0.66658527,0.0,0,100080,train
110.0,136.0,91.0,112.333336,66.34086,8.76834,28.333344,0,100080,train
139.0,152.0,108.0,133.0,3.1622777,0.73686415,3.0,0,100080,train
35.0,35.0,33.0,34.333332,21.689728,2.6686978,6.666668,0,100080,train
101.0,88.0,69.0,86.0,68.43326,10.504672,37.333336,0,100080,train
129.0,137.0,100.0,122.0,8.246211,1.0546585,1.0,0,100080,train
115.0,125.0,90.0,110.0,16.20013,3.0347917,1.3333282,0,100080,train
113.0,127.0,101.0,113.666664,16.606567,1.6556603,2.9999847,0,100080,train
114.0,129.0,90.0,111.0,12.083046,1.4138683,5.0,0,100080,train
120.0,129.0,86.0,111.666664,4.0,0.5659616,1.0,0,100080,train
126.0,141.0,102.0,123.0,6.411789,0.8722054,0.33333588,0,100080,train
136.0,148.0,98.0,127.333336,1.3333282,0.75,2.3333359,0,100080,train
133.0,147.0,98.0,126.0,4.472136,0.6288941,2.0,0,100080,train
110.0,147.0,189.0,148.66667,13.333313,1.4121405,0.9999695,0,100080,train
99.0,98.0,78.0,91.666664,140.91132,14.789704,14.0,0,100080,train
89.0,95.0,59.0,81.0,41.33871,6.685163,35.333336,0,100080,train
118.0,131.0,88.0,112.333336,2.5386004,0.6673174,1.6666641,0,100080,train
120.0,132.0,96.0,116.0,4.216364,0.65625,1.6666641,0,100080,train
39.0,65.0,62.0,55.333332,4.2163734,0.6850097,3.3333359,0,100080,train
82.0,96.0,83.0,87.0,15.95132,1.66287,2.0000076,0,100080,train
125.0,136.0,93.0,118.0,1.4142135,0.49706167,2.0,0,100080,train
102.0,116.0,91.0,103.0,22.355705,2.38198,0.33332825,0,100080,train
56.0,75.0,71.0,67.333336,19.69771,1.9813584,0.3333435,0,100080,train
108.0,140.0,179.0,142.33333,15.698539,1.8661249,7.666641,0,100080,train
119.0,143.0,145.0,135.66667,10.381587,1.1336473,1.0000153,0,100080,train
38.0,64.0,63.0,55.0,6.599665,0.96166766,0.0,0,100080,train
92.0,109.0,77.0,92.666664,28.817429,4.5472775,6.333336,0,100080,train
74.0,77.0,58.0,69.666664,96.10411,10.836588,11.3333435,0,100080,train
101.0,111.0,113.0,108.333336,16.363928,1.7280996,3.6666641,0,100080,train
126.0,140.0,91.0,119.0,1.4142135,0.3156095,0.0,0,100080,train
94.0,83.0,63.0,80.0,5.6960073,5.923627,34.0,0,100080,train
116.0,128.0,90.0,111.333336,24.335613,2.455065,2.0,0,100080,train
75.0,69.0,53.0,65.666664,91.69635,10.501557,20.999992,0,100080,train
135.0,150.0,107.0,130.66667,36.496605,4.0766582,1.0000076,0,100080,train
34.0,63.0,61.0,52.666668,2.5385864,0.8163969,3.333332,0,100080,train
118.0,120.0,99.0,112.333336,11.411505,1.4439393,0.3333435,0,100080,train
36.0,62.0,63.0,53.666668,2.0,0.4157542,0.0,0,100080,train
35.0,61.0,62.0,52.666668,4.472136,0.49706167,2.0,0,100080,train
106.0,109.0,98.0,104.333336,4.24263,0.7862341,1.3333206,0,100080,train
119.0,119.0,81.0,106.333336,18.384777,3.084899,6.6666718,0,100080,train
36.0,60.0,64.0,53.333332,4.0,0.49681604,3.0,0,100080,train
126.0,141.0,100.0,122.333336,11.822769,1.4993488,1.0000076,0,100080,train
127.0,140.0,96.0,121.0,7.0079327,0.73686415,0.33333588,0,100080,train
120.0,145.0,152.0,139.0,22.769384,2.488646,4.3333282,0,100080,train
76.0,85.0,64.0,75.0,24.734146,3.8663588,5.3333282,0,100080,train
36.0,59.0,65.0,53.333332,0.47140273,0.104815684,0.0,0,100080,train
39.0,65.0,64.0,56.0,4.0276837,0.59045136,3.0,0,100080,train
113.0,123.0,89.0,108.333336,13.872445,2.8391101,10.333321,0,100080,train
135.0,150.0,109.0,131.33333,2.828427,0.47186464,0.0,0,100080,train
88.0,76.0,60.0,74.666664,55.445667,6.528371,6.3333282,0,100080,train
127.0,140.0,96.0,121.0,2.0,0.4157542,3.0,0,100080,train
106.0,134.0,94.0,111.333336,126.432236,14.324708,19.333336,0,100080,train
40.0,64.0,66.0,56.666668,1.4142135,0.7370298,3.0,0,100080,train
40.0,64.0,66.0,56.666668,1.943655,0.7371954,2.333332,0,100080,train
106.0,131.0,92.0,109.666664,21.296822,2.9117892,16.666656,0,100080,train
86.0,75.0,55.0,72.0,70.33412,7.991939,6.000004,0,100080,train
129.0,141.0,103.0,124.333336,12.373803,1.422819,1.6666641,0,100080,train
131.0,143.0,93.0,122.333336,3.3333359,0.53125,0.33333588,0,100080,train
128.0,141.0,98.0,122.333336,5.7542458,0.6846532,2.3333282,0,100080,train
111.0,127.0,90.0,109.333336,2.8284488,1.1013131,1.3333435,0,100080,train
110.0,146.0,180.0,145.33333,8.110347,1.1223928,2.3333282,0,100080,train
109.0,129.0,94.0,110.666664,61.060997,7.701905,10.3333435,0,100080,train
127.0,135.0,94.0,118.666664,4.2426405,0.49607837,2.0,0,100080,train
42.0,66.0,66.0,58.0,13.333328,1.4740596,5.333332,0,100080,train
131.0,142.0,102.0,125.0,11.313708,1.3877252,5.3333282,0,100080,train
75.0,76.0,58.0,69.666664,63.805252,6.5054064,5.666668,0,100080,train
38.0,64.0,63.0,55.0,1.054091,0.31444705,0.33333206,0,100080,train
106.0,120.0,84.0,103.333336,36.015438,4.314877,16.666664,0,100080,train
122.0,137.0,106.0,121.666664,15.951304,1.6387638,1.0,0,100080,train
35.0,61.0,62.0,52.666668,3.7712326,0.69280624,3.333332,0,100080,train
103.0,117.0,94.0,104.666664,13.920419,1.4654218,1.6666641,0,100080,train
40.0,66.0,67.0,57.666668,0.66667175,0.41604772,0.66666794,0,100080,train
40.0,64.0,68.0,57.333332,4.6427884,0.52384543,0.33333588,0,100080,train
255.0,255.0,248.0,252.66667,322.22076,37.36115,123.33336,1,100098,train
51.0,62.0,56.0,56.333332,78.159386,9.8270445,45.999992,1,100098,train
74.0,91.0,85.0,83.333336,320.04028,34.023758,51.666656,1,100098,train
216.0,233.0,240.0,229.66667,330.04916,35.3193,40.00003,1,100098,train
80.0,103.0,97.0,93.333336,205.87645,22.194122,10.000008,1,100098,train
106.0,108.0,68.0,94.0,83.59957,19.761591,36.0,1,100098,train
54.0,64.0,53.0,57.0,96.61032,9.869522,4.333332,1,100098,train
219.0,214.0,218.0,217.0,591.20703,63.624695,57.000008,1,100098,train
34.0,45.0,39.0,39.333332,21.213203,3.9662426,14.999996,1,100098,train
189.0,212.0,218.0,206.33333,323.90158,32.54288,4.666687,1,100098,train
120.0,123.0,94.0,112.333336,355.36398,40.27913,83.33332,1,100098,train
139.0,160.0,145.0,148.0,652.0549,66.43777,9.333321,1,100098,train
179.0,201.0,199.0,193.0,493.70477,49.259716,4.0000076,1,100098,train
204.0,219.0,222.0,215.0,440.29413,45.890663,62.666656,1,100098,train
222.0,232.0,233.0,229.0,419.0988,44.412926,67.66667,1,100098,train
34.0,45.0,37.0,38.666668,31.446604,4.521555,10.000004,1,100098,train
33.0,42.0,37.0,37.333332,503.76205,62.370453,189.33333,1,100098,train
90.0,115.0,111.0,105.333336,305.7468,52.723938,99.66666,1,100098,train
78.0,77.0,59.0,71.333336,77.069954,16.900558,8.999992,1,100098,train
50.0,57.0,49.0,52.0,91.263954,10.428806,29.0,1,100098,train
135.0,147.0,143.0,141.66667,60.53465,17.106056,10.9999695,1,100098,train
132.0,158.0,159.0,149.66667,192.01854,20.798794,41.000023,1,100098,train
195.0,204.0,201.0,200.0,570.941,58.660637,41.666664,1,100098,train
213.0,226.0,219.0,219.33333,418.38443,48.39587,129.3333,1,100098,train
90.0,94.0,79.0,87.666664,202.5663,20.71439,12.000008,1,100098,train
176.0,166.0,156.0,166.0,586.464,60.43288,62.333344,1,100098,train
89.0,101.0,81.0,90.333336,221.95296,25.973394,12.333328,1,100098,train
101.0,135.0,144.0,126.666664,356.11798,37.007072,14.000015,1,100098,train
247.0,250.0,221.0,239.33333,347.96585,52.51871,178.66666,1,100098,train
255.0,255.0,239.0,249.66667,98.61824,27.339588,70.333374,1,100098,train
174.0,198.0,202.0,191.33333,330.93805,32.778255,29.666687,1,100098,train
33.0,47.0,47.0,42.333332,501.95215,67.07587,188.66666,1,100098,train
90.0,84.0,50.0,74.666664,44.38218,15.772399,1.9999962,1,100098,train
89.0,84.0,62.0,78.333336,47.611847,21.43898,10.999985,1,100098,train
65.0,75.0,67.0,69.0,130.1085,15.250993,5.666664,1,100098,train
54.0,66.0,64.0,61.333332,208.4621,27.941948,71.333336,1,100098,train
124.0,126.0,89.0,113.0,266.64044,39.74049,209.33333,1,100098,train
205.0,189.0,174.0,189.33333,347.96204,36.012367,74.33334,1,100098,train
52.0,67.0,62.0,60.333332,14.974046,4.5499883,24.66666,1,100098,train
67.0,68.0,54.0,63.0,33.711197,7.2941475,33.666664,1,100098,train
176.0,172.0,160.0,169.33333,487.82352,48.08927,12.666641,1,100098,train
64.0,85.0,78.0,75.666664,150.01036,18.244194,27.333344,1,100098,train
120.0,128.0,105.0,117.666664,182.55287,22.447725,11.999992,1,100098,train
56.0,66.0,57.0,59.666668,321.2562,41.13542,80.33333,1,100098,train
251.0,254.0,243.0,249.33333,254.51697,39.937893,105.33331,1,100098,train
209.0,228.0,226.0,221.0,234.22403,33.20262,3.3333282,1,100098,train
252.0,255.0,253.0,253.33333,11.595015,1.5461646,4.3333282,1,100098,train
244.0,237.0,227.0,236.0,287.8302,31.25756,127.66666,1,100098,train
228.0,239.0,233.0,233.33333,261.4634,31.982172,67.999985,1,100098,train
24.0,36.0,26.0,28.666666,38.134266,9.310822,15.000002,1,100098,train
82.0,76.0,52.0,70.0,204.95259,25.187742,66.66667,1,100098,train
180.0,197.0,213.0,196.66667,390.04987,39.651314,30.000015,1,100098,train
36.0,58.0,45.0,46.333332,135.53186,18.762964,64.333336,1,100098,train
39.0,62.0,44.0,48.333332,65.30782,7.53266,5.3333397,1,100098,train
255.0,250.0,247.0,250.66667,235.31068,32.64828,46.000015,1,100098,train
214.0,217.0,206.0,212.33333,442.84433,49.614098,46.999977,1,100098,train
162.0,187.0,191.0,180.0,338.49142,36.57353,32.0,1,100098,train
53.0,76.0,70.0,66.333336,104.720795,14.0808735,38.99999,1,100098,train
255.0,253.0,254.0,254.0,421.8125,52.740852,134.0,1,100098,train
172.0,187.0,164.0,174.33333,706.5429,71.85548,37.666634,1,100098,train
155.0,182.0,165.0,167.33333,693.0905,70.07688,19.666649,1,100098,train
56.0,67.0,61.0,61.333332,183.11443,20.840961,50.333336,1,100098,train
150.0,136.0,110.0,132.0,314.83963,41.547085,82.333336,1,100098,train
109.0,119.0,121.0,116.333336,644.987,69.39718,189.33331,1,100098,train
50.0,62.0,48.0,53.333332,117.923706,12.744839,15.999992,1,100098,train
173.0,180.0,149.0,167.33333,427.43472,45.455013,16.333359,1,100098,train
55.0,67.0,55.0,59.0,36.13555,9.102673,17.666664,1,100098,train
227.0,251.0,251.0,243.0,225.83423,38.437347,106.33333,1,100098,train
76.0,88.0,78.0,80.666664,220.29929,29.204859,51.000015,1,100098,train
43.0,69.0,70.0,60.666668,62.512222,8.160589,40.666668,1,100098,train
32.0,44.0,34.0,36.666668,43.736588,16.914782,46.333324,1,100098,train
147.0,166.0,172.0,161.66667,270.62726,31.2575,38.33336,1,100098,train
95.0,100.0,78.0,91.0,392.71872,38.751335,8.333336,1,100098,train
53.0,74.0,55.0,60.666668,99.20574,12.468202,14.333328,1,100098,train
249.0,253.0,254.0,252.0,492.576,55.316986,157.33334,1,100098,train
214.0,214.0,214.0,214.0,438.59674,45.65962,14.333328,1,100098,train
51.0,74.0,48.0,57.666668,265.40912,36.15653,67.99999,1,100098,train
152.0,156.0,131.0,146.33333,503.6853,52.753555,54.333344,1,100098,train
74.0,108.0,120.0,100.666664,405.55255,42.646404,16.33334,1,100098,train
119.0,143.0,130.0,130.66667,457.63498,47.019318,9.666695,1,100098,train
159.0,152.0,100.0,137.0,308.88257,37.56999,119.33334,1,100098,train
105.0,114.0,97.0,105.333336,215.74522,26.708643,66.66665,1,100098,train
43.0,59.0,46.0,49.333332,170.14111,41.82516,89.333336,1,100098,train
63.0,76.0,69.0,69.333336,73.673454,19.013937,2.9999886,1,100098,train
255.0,251.0,241.0,249.0,35.82676,43.73281,215.66667,1,100098,train
97.0,95.0,70.0,87.333336,194.03093,21.69682,36.33333,1,100098,train
92.0,124.0,119.0,111.666664,661.70105,69.4303,64.66669,1,100098,train
255.0,252.0,246.0,251.0,174.79004,22.30602,49.666687,1,100098,train
253.0,246.0,238.0,245.66667,405.44843,45.176994,97.33336,1,100098,train
54.0,65.0,61.0,60.0,45.436157,6.629513,28.666668,1,100098,train
148.0,142.0,116.0,135.33333,500.4702,56.194035,31.666641,1,100098,train
157.0,168.0,152.0,159.0,322.3318,37.99936,132.33333,1,100098,train
115.0,123.0,108.0,115.333336,388.27768,43.487324,26.0,1,100098,train
189.0,229.0,237.0,218.33333,185.71483,20.179953,35.000015,1,100098,train
59.0,83.0,67.0,69.666664,185.4556,20.408463,21.000015,1,100098,train
187.0,208.0,209.0,201.33333,92.086914,18.5706,71.3333,1,100098,train
123.0,128.0,98.0,116.333336,314.37415,32.95865,29.999985,1,100098,train
63.0,82.0,89.0,78.0,466.67453,47.919205,89.999985,1,100098,train
87.0,97.0,89.0,91.0,760.4544,79.25414,145.0,1,100098,train
229.0,248.0,246.0,241.0,258.62756,32.457424,79.0,1,100098,train
107.0,96.0,74.0,92.333336,325.44702,39.2186,48.33332,1,100098,train
53.0,59.0,55.0,55.666668,37.386868,6.342961,15.666676,1,100098,train
52.0,66.0,49.0,55.666668,215.24405,28.338383,43.333324,1,100098,train
208.0,202.0,176.0,195.33333,229.79506,31.976522,90.66664,1,100098,train
91.0,119.0,71.0,93.666664,72.72627,15.498141,12.999996,1,100098,train
255.0,254.0,246.0,251.66667,410.23895,46.93717,116.6667,1,100098,train
201.0,221.0,220.0,214.0,32.55764,13.172236,10.666672,1,100098,train
191.0,179.0,121.0,163.66667,201.17433,23.717453,5.9999695,1,100098,train
173.0,193.0,194.0,186.66667,155.56635,20.150702,60.33336,1,100098,train
47.0,58.0,52.0,52.333332,40.933548,18.437077,2.0000038,1,100098,train
255.0,255.0,234.0,248.0,320.0309,42.39601,216.0,1,100098,train
110.0,132.0,111.0,117.666664,664.1728,68.12639,72.66667,1,100098,train
75.0,90.0,71.0,78.666664,265.31866,31.793232,50.333336,1,100098,train
193.0,225.0,236.0,218.0,143.17744,29.553118,43.0,1,100098,train
102.0,128.0,117.0,115.666664,302.41434,30.091219,16.000015,1,100098,train
71.0,85.0,59.0,71.666664,60.00185,6.3421335,9.0,1,100098,train
226.0,236.0,225.0,229.0,245.75777,29.087355,0.3333435,1,100098,train
77.0,79.0,55.0,70.333336,192.87418,22.221365,105.66666,1,100098,train
71.0,86.0,63.0,73.333336,51.227165,8.603943,15.999985,1,100098,train
111.0,128.0,120.0,119.666664,669.1039,70.03557,132.00002,1,100098,train
22.0,30.0,33.0,28.333334,8.666664,2.5809407,2.666666,0,100098,train
252.0,255.0,253.0,253.33333,5.7542458,0.77055174,0.33332825,0,100098,train
246.0,255.0,255.0,252.0,75.57924,21.756285,29.333344,0,100098,train
167.0,170.0,149.0,162.0,55.547775,42.88167,14.0,0,100098,train
183.0,175.0,154.0,170.66667,375.57214,40.692997,196.00003,0,100098,train
40.0,45.0,38.0,41.0,7.0867586,2.4894798,6.666668,0,100098,train
199.0,213.0,200.0,204.0,398.96866,40.183273,11.3333435,0,100098,train
234.0,239.0,235.0,236.0,228.44644,24.662409,29.333328,0,100098,train
158.0,160.0,123.0,147.0,282.59433,51.94299,166.0,0,100098,train
113.0,105.0,69.0,95.666664,69.60204,7.9551353,20.333344,0,100098,train
39.0,56.0,50.0,48.333332,34.140232,6.0602846,22.666672,0,100098,train
21.0,29.0,32.0,27.333334,7.2111025,1.3146607,3.0,0,100098,train
67.0,68.0,62.0,65.666664,717.54724,79.991745,293.6667,0,100098,train
91.0,91.0,65.0,82.333336,49.13699,6.849598,28.999992,0,100098,train
56.0,73.0,67.0,65.333336,140.6335,16.429003,64.66667,0,100098,train
133.0,180.0,206.0,173.0,138.54643,15.5,27.0,0,100098,train
90.0,153.0,171.0,138.0,38.195415,4.4671106,9.6666565,0,100098,train
26.0,41.0,36.0,34.333332,98.762344,10.340427,43.333336,0,100098,train
254.0,255.0,255.0,254.66667,3.800591,0.45500687,1.0000153,0,100098,train
96.0,101.0,79.0,92.0,273.48657,32.276363,105.0,0,100098,train
191.0,216.0,221.0,209.33333,246.12416,25.327696,34.33333,0,100098,train
71.0,80.0,61.0,70.666664,49.553562,6.6773434,22.666664,0,100098,train
128.0,132.0,99.0,119.666664,247.31671,26.57575,23.000015,0,100098,train
71.0,77.0,67.0,71.666664,266.9773,28.887789,56.66667,0,100098,train
84.0,87.0,66.0,79.0,283.81683,31.244469,70.333336,0,100098,train
24.0,33.0,38.0,31.666666,33.28664,3.7350287,11.000006,0,100098,train
106.0,97.0,66.0,89.666664,79.75658,16.885818,33.66668,0,100098,train
30.0,53.0,33.0,38.666668,177.87949,21.499222,90.33333,0,100098,train
53.0,56.0,39.0,49.333332,12.256519,13.084816,22.999992,0,100098,train
76.0,85.0,56.0,72.333336,172.00128,19.711357,5.3333397,0,100098,train
115.0,109.0,85.0,103.0,216.88757,23.200047,6.333336,0,100098,train
39.0,53.0,30.0,40.666668,307.5675,33.878147,65.33333,0,100098,train
21.0,32.0,28.0,27.0,38.62354,4.222228,17.666668,0,100098,train
59.0,79.0,70.0,69.333336,84.44592,12.212105,27.33334,0,100098,train
166.0,179.0,187.0,177.33333,373.71915,38.70754,59.000015,0,100098,train
46.0,66.0,54.0,55.333332,162.20837,29.449274,104.66667,0,100098,train
232.0,241.0,248.0,240.33333,90.19979,21.698845,103.99997,0,100098,train
89.0,93.0,70.0,84.0,53.965004,21.353836,55.333336,0,100098,train
68.0,75.0,59.0,67.333336,161.69449,19.50801,46.666664,0,100098,train
41.0,50.0,45.0,45.333332,28.944391,8.082566,4.3333397,0,100098,train
99.0,148.0,153.0,133.33333,210.73892,24.215322,39.333313,0,100098,train
201.0,226.0,231.0,219.33333,393.09286,39.588066,44.666656,0,100098,train
44.0,69.0,73.0,62.0,41.106907,10.410636,28.666664,0,100098,train
251.0,255.0,253.0,253.0,67.140015,10.290317,7.6666718,0,100098,train
95.0,98.0,67.0,86.666664,199.702,20.990953,19.333324,0,100098,train
125.0,120.0,100.0,115.0,498.18448,52.83607,160.33333,0,100098,train
227.0,248.0,251.0,242.0,77.5471,8.337134,6.6666718,0,100098,train
170.0,187.0,155.0,170.66667,294.27878,39.256977,195.33334,0,100098,train
104.0,101.0,70.0,91.666664,188.56183,29.556305,106.66669,0,100098,train
114.0,116.0,94.0,108.0,113.971725,18.435804,28.666656,0,100098,train
241.0,255.0,255.0,250.33333,168.6996,23.156988,61.333313,0,100098,train
251.0,255.0,253.0,253.0,10.088511,2.2132413,1.3333435,0,100098,train
40.0,56.0,55.0,50.333332,23.687775,4.8711925,21.666664,0,100098,train
